symbol,timestamp,open,high,low,close,volume,trade_count,vwap
COST,2022-06-21 04:00:00+00:00,450.55,464.82,449.14,463.11,2818074.0,61802.0,460.692477
COST,2022-06-22 04:00:00+00:00,459.39,464.7229,458.5,459.96,2174600.0,46679.0,461.022768
COST,2022-06-23 04:00:00+00:00,466.37,476.28,465.71,475.0,2060987.0,55982.0,472.864154
COST,2022-06-24 04:00:00+00:00,480.0,484.83,476.676,484.37,2897841.0,61187.0,481.960279
COST,2022-06-27 04:00:00+00:00,485.81,487.24,477.35,481.75,2522546.0,47130.0,481.81673
COST,2022-06-28 04:00:00+00:00,483.5,487.24,467.89,468.61,2067186.0,55389.0,472.355502
COST,2022-06-29 04:00:00+00:00,470.95,472.9736,466.415,469.84,1413245.0,39182.0,470.146239
COST,2022-06-30 04:00:00+00:00,468.3,482.09,464.72,479.28,4437226.0,81027.0,477.65591
COST,2022-07-01 04:00:00+00:00,481.18,491.25,478.0,485.76,2928276.0,66053.0,484.506377
COST,2022-07-05 04:00:00+00:00,485.56,490.9,478.46,488.26,2791186.0,64668.0,486.190498
COST,2022-07-06 04:00:00+00:00,488.26,497.02,487.78,492.65,2492495.0,61981.0,492.513506
COST,2022-07-07 04:00:00+00:00,492.06,495.53,489.22,494.95,2553818.0,59106.0,493.822817
COST,2022-07-08 04:00:00+00:00,497.32,505.52,497.0,501.54,2838600.0,75982.0,501.60918
COST,2022-07-11 04:00:00+00:00,501.12,505.55,494.84,498.9,2192413.0,52053.0,499.658959
COST,2022-07-12 04:00:00+00:00,497.01,501.9,488.04,490.57,2008578.0,51140.0,493.590156
COST,2022-07-13 04:00:00+00:00,484.32,497.32,483.82,492.22,2245141.0,53952.0,491.391811
COST,2022-07-14 04:00:00+00:00,496.09,513.27,493.62,511.94,3990925.0,92724.0,506.570812
COST,2022-07-15 04:00:00+00:00,516.92,524.8,515.78,522.95,5055507.0,87999.0,521.374892
COST,2022-07-18 04:00:00+00:00,521.86,528.53,515.665,516.3,2748049.0,59473.0,521.194389
COST,2022-07-19 04:00:00+00:00,522.41,525.58,516.97,520.23,2762875.0,55671.0,520.659299
COST,2022-07-20 04:00:00+00:00,521.26,526.16,516.81,524.2,1955697.0,49319.0,523.268875
COST,2022-07-21 04:00:00+00:00,524.04,529.74,521.596,529.46,1921314.0,45083.0,526.919896
COST,2022-07-22 04:00:00+00:00,530.71,537.11,526.07,529.72,2102390.0,54034.0,530.651381
COST,2022-07-25 04:00:00+00:00,531.42,532.29,526.0,529.14,1682031.0,42721.0,529.085381
COST,2022-07-26 04:00:00+00:00,515.0,519.685,508.76,511.93,3669809.0,83948.0,512.972494
COST,2022-07-27 04:00:00+00:00,513.1,525.3193,511.17,522.31,2435090.0,54684.0,519.954915
COST,2022-07-28 04:00:00+00:00,520.28,539.18,520.28,536.18,2304737.0,63433.0,533.027135
COST,2022-07-29 04:00:00+00:00,532.0,542.12,531.9,541.3,2604089.0,56146.0,539.707218
COST,2022-08-01 04:00:00+00:00,541.42,552.71,541.25,546.81,2572388.0,57750.0,547.286133
COST,2022-08-02 04:00:00+00:00,544.03,551.0399,540.765,543.46,2252277.0,54426.0,544.790931
COST,2022-08-03 04:00:00+00:00,545.0,548.7,542.1168,547.01,2017133.0,48956.0,546.395628
COST,2022-08-04 04:00:00+00:00,547.0,547.2,540.67,543.28,2342678.0,51805.0,543.529713
COST,2022-08-05 04:00:00+00:00,537.24,541.6,533.35,540.67,1986353.0,50554.0,538.998136
COST,2022-08-08 04:00:00+00:00,543.84,547.5,538.6737,541.9,1519922.0,40993.0,542.488733
COST,2022-08-09 04:00:00+00:00,543.64,545.0,533.89,535.82,2118832.0,52492.0,537.00748
COST,2022-08-10 04:00:00+00:00,544.48,549.91,537.29,539.82,2712466.0,56539.0,541.310416
COST,2022-08-11 04:00:00+00:00,543.24,543.49,531.81,532.2,2654875.0,67412.0,534.930449
COST,2022-08-12 04:00:00+00:00,536.18,538.4,533.73,537.21,2301468.0,42834.0,536.763048
COST,2022-08-15 04:00:00+00:00,536.4,547.0,535.68,545.75,2039782.0,55107.0,544.135883
COST,2022-08-16 04:00:00+00:00,551.1,559.97,548.9678,553.02,2707573.0,71293.0,553.625545
COST,2022-08-17 04:00:00+00:00,550.0,559.45,549.0101,556.32,2048195.0,53304.0,555.355949
COST,2022-08-18 04:00:00+00:00,559.06,564.75,556.42,560.96,1773195.0,54988.0,559.957874
COST,2022-08-19 04:00:00+00:00,558.65,559.26,553.165,554.53,1982505.0,52048.0,555.730589
COST,2022-08-22 04:00:00+00:00,553.0,553.0,544.285,545.47,2284773.0,53853.0,547.014144
COST,2022-08-23 04:00:00+00:00,545.74,546.01,536.88,542.07,1544917.0,48295.0,541.682131
COST,2022-08-24 04:00:00+00:00,542.75,545.22,539.36,543.22,1324837.0,43443.0,543.105724
COST,2022-08-25 04:00:00+00:00,545.74,550.91,539.55,550.77,1671884.0,46861.0,547.214127
COST,2022-08-26 04:00:00+00:00,550.0,552.67,531.67,531.82,2278972.0,65512.0,535.629266
